 נתונים היסטוריים  - תוך יומי ת"א-35,,,
נכון ל- 02/08/2018 17:24:25
שעה,מדד אחרון,שלב מסחר,שינוי (%)
15:50:22,1578.30,,-0.55
15:50:07,1578.37,,-0.55
15:49:52,1578.24,,-0.55
15:49:37,1578.39,,-0.54
15:49:22,1578.35,,-0.55
15:49:07,1578.24,,-0.55
15:48:52,1578.20,,-0.56
15:48:37,1578.26,,-0.55
15:48:22,1578.16,,-0.56
15:48:07,1578.13,,-0.56
15:47:52,1578.02,,-0.57
15:47:37,1578.00,,-0.57
15:47:22,1578.22,,-0.56
15:47:07,1577.65,,-0.59
15:46:52,1577.61,,-0.59
15:46:37,1577.61,,-0.59
15:46:22,1577.43,,-0.60
15:46:07,1577.39,,-0.61
15:45:52,1577.33,,-0.61
15:45:37,1577.34,,-0.61
15:45:22,1577.56,,-0.60
15:45:07,1577.65,,-0.59
15:44:52,1577.87,,-0.58
15:44:37,1578.12,,-0.56
15:44:22,1578.37,,-0.55
15:44:07,1577.94,,-0.57
15:43:52,1577.91,,-0.57
15:43:37,1577.94,,-0.57
15:43:22,1577.74,,-0.59
15:43:07,1577.71,,-0.59
15:42:52,1577.77,,-0.58
15:42:37,1577.91,,-0.57
15:42:22,1578.35,,-0.55
15:42:07,1578.37,,-0.55
15:41:52,1578.56,,-0.53
15:41:37,1578.49,,-0.54
15:41:22,1577.95,,-0.57
15:41:07,1577.95,,-0.57
15:40:52,1578.10,,-0.56
15:40:37,1578.13,,-0.56
15:40:22,1577.84,,-0.58
15:40:07,1577.88,,-0.58
15:39:52,1577.88,,-0.58
15:39:37,1577.72,,-0.59
15:39:22,1577.96,,-0.57
15:39:07,1578.00,,-0.57
15:38:52,1578.13,,-0.56
15:38:37,1578.09,,-0.56
15:38:22,1578.01,,-0.57
15:38:07,1577.84,,-0.58
15:37:52,1577.99,,-0.57
15:37:37,1577.90,,-0.58
15:37:22,1577.99,,-0.57
15:37:07,1578.15,,-0.56
15:36:52,1578.08,,-0.56
15:36:37,1578.32,,-0.55
15:36:22,1578.11,,-0.56
15:36:07,1578.32,,-0.55
15:35:52,1578.42,,-0.54
15:35:37,1578.43,,-0.54
15:35:22,1578.14,,-0.56
15:35:07,1578.41,,-0.54
15:34:52,1578.33,,-0.55
15:34:37,1578.34,,-0.55
15:34:22,1578.78,,-0.52
15:34:07,1578.27,,-0.55
15:33:52,1578.04,,-0.57
15:33:37,1578.22,,-0.56
15:33:22,1578.17,,-0.56
15:33:07,1578.28,,-0.55
15:32:52,1578.11,,-0.56
15:32:37,1578.07,,-0.56
15:32:22,1578.01,,-0.57
15:32:07,1577.98,,-0.57
15:31:52,1578.01,,-0.57
15:31:37,1577.93,,-0.57
15:31:22,1577.96,,-0.57
15:31:07,1578.14,,-0.56
15:30:52,1578.12,,-0.56
15:30:37,1578.74,,-0.52
15:30:22,1577.40,,-0.61
15:30:07,1577.54,,-0.60
15:29:52,1577.75,,-0.58
15:29:37,1577.91,,-0.57
15:29:22,1577.77,,-0.58
15:29:07,1577.93,,-0.57
15:28:52,1578.16,,-0.56
15:28:37,1578.17,,-0.56
15:28:22,1578.12,,-0.56
15:28:07,1578.08,,-0.56
15:27:52,1578.07,,-0.56
15:27:37,1578.03,,-0.57
15:27:22,1578.03,,-0.57
15:27:07,1578.11,,-0.56
15:26:52,1578.37,,-0.55
15:26:37,1578.46,,-0.54
15:26:22,1577.82,,-0.58
15:26:07,1577.77,,-0.58
15:25:52,1578.14,,-0.56
15:25:37,1578.24,,-0.55
15:25:22,1578.24,,-0.55
15:25:07,1578.11,,-0.56
15:24:52,1578.13,,-0.56
15:24:37,1578.14,,-0.56
15:24:22,1578.20,,-0.56
15:24:07,1577.62,,-0.59
15:23:52,1578.08,,-0.56
15:23:37,1578.05,,-0.57
15:23:22,1577.90,,-0.58
15:23:07,1577.95,,-0.57
15:22:52,1578.02,,-0.57
15:22:37,1578.34,,-0.55
15:22:22,1577.44,,-0.60
15:22:07,1577.69,,-0.59
15:21:52,1577.80,,-0.58
15:21:37,1577.85,,-0.58
15:21:22,1577.53,,-0.60
15:21:07,1577.53,,-0.60
15:20:52,1577.65,,-0.59
15:20:37,1577.65,,-0.59
15:20:22,1578.04,,-0.57
15:20:07,1577.22,,-0.62
15:19:52,1577.38,,-0.61
15:19:37,1577.34,,-0.61
15:19:22,1577.18,,-0.62
15:19:07,1577.15,,-0.62
15:18:52,1577.19,,-0.62
15:18:37,1577.19,,-0.62
15:18:22,1577.25,,-0.62
15:18:07,1577.29,,-0.61
15:17:52,1577.31,,-0.61
15:17:37,1577.33,,-0.61
15:17:22,1577.48,,-0.60
15:17:07,1577.55,,-0.60
15:16:52,1577.67,,-0.59
15:16:37,1577.78,,-0.58
15:16:22,1577.87,,-0.58
15:16:07,1577.48,,-0.60
15:15:52,1576.97,,-0.63
15:15:37,1577.19,,-0.62
15:15:22,1577.04,,-0.63
15:15:07,1577.14,,-0.62
15:14:52,1577.01,,-0.63
15:14:37,1577.08,,-0.63
15:14:22,1577.27,,-0.61
15:14:07,1577.25,,-0.62
15:13:52,1577.16,,-0.62
15:13:37,1577.24,,-0.62
15:13:22,1577.30,,-0.61
15:13:07,1577.42,,-0.61
15:12:52,1577.83,,-0.58
15:12:37,1577.89,,-0.58
15:12:22,1577.98,,-0.57
15:12:07,1578.17,,-0.56
15:11:52,1578.28,,-0.55
15:11:37,1578.10,,-0.56
15:11:22,1577.96,,-0.57
15:11:07,1578.24,,-0.55
15:10:52,1578.12,,-0.56
15:10:37,1578.06,,-0.57
15:10:22,1578.28,,-0.55
15:10:07,1578.13,,-0.56
15:09:52,1577.89,,-0.58
15:09:37,1577.71,,-0.59
15:09:22,1577.76,,-0.58
15:09:07,1577.80,,-0.58
15:08:52,1577.85,,-0.58
15:08:37,1577.66,,-0.59
15:08:22,1577.81,,-0.58
15:08:07,1577.93,,-0.57
15:07:52,1577.99,,-0.57
15:07:37,1577.92,,-0.57
15:07:22,1577.85,,-0.58
15:07:07,1578.00,,-0.57
15:06:52,1578.05,,-0.57
15:06:37,1576.97,,-0.63
15:06:22,1577.04,,-0.63
15:06:07,1577.12,,-0.62
15:05:52,1577.10,,-0.63
15:05:37,1577.27,,-0.61
15:05:22,1577.32,,-0.61
15:05:07,1577.40,,-0.61
15:04:52,1577.30,,-0.61
15:04:37,1577.33,,-0.61
15:04:22,1577.56,,-0.60
15:04:07,1577.69,,-0.59
15:03:52,1577.22,,-0.62
15:03:37,1577.55,,-0.60
15:03:22,1577.57,,-0.60
15:03:07,1577.66,,-0.59
15:02:52,1577.54,,-0.60
15:02:37,1577.79,,-0.58
15:02:22,1577.63,,-0.59
15:02:07,1577.67,,-0.59
15:01:52,1577.77,,-0.58
15:01:37,1577.80,,-0.58
15:01:22,1578.09,,-0.56
15:01:07,1577.91,,-0.57
15:00:52,1578.41,,-0.54
15:00:37,1578.13,,-0.56
15:00:22,1578.48,,-0.54
15:00:07,1578.18,,-0.56
14:59:52,1578.53,,-0.54
14:59:37,1578.34,,-0.55
14:59:22,1578.20,,-0.56
14:59:07,1578.26,,-0.55
14:58:52,1578.35,,-0.55
14:58:37,1578.37,,-0.55
14:58:22,1578.41,,-0.54
14:58:07,1578.41,,-0.54
14:57:52,1578.01,,-0.57
14:57:37,1577.77,,-0.58
14:57:22,1577.92,,-0.57
14:57:07,1577.91,,-0.57
14:56:52,1577.90,,-0.58
14:56:37,1577.96,,-0.57
14:56:22,1578.04,,-0.57
14:56:07,1577.94,,-0.57
14:55:52,1577.79,,-0.58
14:55:37,1577.74,,-0.59
14:55:22,1578.02,,-0.57
14:55:07,1578.11,,-0.56
14:54:52,1578.25,,-0.55
14:54:37,1578.25,,-0.55
14:54:22,1578.11,,-0.56
