 נתונים היסטוריים  - תוך יומי ת"א-35,,,
נכון ל- 07/08/2018 17:24:52
שעה,מדד אחרון,שלב מסחר,שינוי (%)
16:10:28,1603.72,,-0.07
16:10:13,1603.80,,-0.07
16:09:58,1603.70,,-0.08
16:09:43,1603.77,,-0.07
16:09:28,1603.91,,-0.06
16:09:13,1604.02,,-0.06
16:08:58,1604.10,,-0.05
16:08:43,1604.08,,-0.05
16:08:28,1603.95,,-0.06
16:08:13,1603.99,,-0.06
16:07:58,1603.39,,-0.10
16:07:43,1603.39,,-0.10
16:07:28,1603.66,,-0.08
16:07:13,1603.51,,-0.09
16:06:58,1603.47,,-0.09
16:06:43,1603.58,,-0.08
16:06:28,1603.63,,-0.08
16:06:13,1603.73,,-0.07
16:05:58,1603.75,,-0.07
16:05:43,1603.77,,-0.07
16:05:28,1603.72,,-0.07
16:05:13,1603.69,,-0.08
16:04:58,1603.68,,-0.08
16:04:43,1603.72,,-0.07
16:04:28,1603.68,,-0.08
16:04:13,1603.68,,-0.08
16:03:58,1603.71,,-0.08
16:03:43,1603.64,,-0.08
16:03:28,1603.39,,-0.10
16:03:13,1603.27,,-0.10
16:02:58,1603.39,,-0.10
16:02:43,1603.39,,-0.10
16:02:28,1603.35,,-0.10
16:02:13,1603.43,,-0.09
16:01:58,1603.43,,-0.09
16:01:43,1603.49,,-0.09
16:01:28,1603.48,,-0.09
16:01:13,1603.56,,-0.08
16:00:58,1603.59,,-0.08
16:00:43,1603.55,,-0.09
16:00:28,1603.61,,-0.08
16:00:13,1603.63,,-0.08
15:59:58,1603.52,,-0.09
15:59:43,1603.56,,-0.08
15:59:28,1603.66,,-0.08
15:59:13,1603.50,,-0.09
15:58:58,1603.53,,-0.09
15:58:43,1603.70,,-0.08
15:58:28,1603.74,,-0.07
15:58:13,1603.75,,-0.07
15:57:58,1603.78,,-0.07
15:57:43,1603.89,,-0.06
15:57:28,1603.93,,-0.06
15:57:13,1603.93,,-0.06
15:56:58,1603.35,,-0.10
15:56:43,1603.34,,-0.10
15:56:28,1603.47,,-0.09
15:56:13,1603.66,,-0.08
15:55:58,1603.84,,-0.07
15:55:43,1603.82,,-0.07
15:55:28,1603.77,,-0.07
15:55:13,1603.82,,-0.07
15:54:58,1603.71,,-0.08
15:54:43,1603.76,,-0.07
15:54:28,1603.76,,-0.07
15:54:13,1603.76,,-0.07
15:53:58,1603.83,,-0.07
15:53:43,1603.84,,-0.07
15:53:28,1603.69,,-0.08
15:53:13,1603.76,,-0.07
15:52:58,1603.83,,-0.07
15:52:43,1603.84,,-0.07
15:52:28,1603.92,,-0.06
15:52:13,1603.96,,-0.06
15:51:58,1604.00,,-0.06
15:51:43,1604.06,,-0.05
15:51:28,1604.04,,-0.05
15:51:13,1604.30,,-0.04
15:50:58,1604.40,,-0.03
15:50:43,1603.84,,-0.07
15:50:28,1603.86,,-0.07
15:50:13,1603.96,,-0.06
15:49:58,1603.96,,-0.06
15:49:43,1604.00,,-0.06
15:49:28,1604.06,,-0.05
15:49:13,1604.09,,-0.05
15:48:58,1604.00,,-0.06
15:48:43,1603.92,,-0.06
15:48:28,1603.91,,-0.06
15:48:13,1603.89,,-0.06
15:47:58,1604.02,,-0.06
15:47:43,1604.30,,-0.04
15:47:28,1604.35,,-0.04
15:47:13,1604.35,,-0.04
15:46:58,1604.36,,-0.03
15:46:43,1603.92,,-0.06
15:46:28,1603.95,,-0.06
15:46:13,1604.03,,-0.06
15:45:58,1604.11,,-0.05
15:45:43,1604.28,,-0.04
15:45:28,1604.01,,-0.06
15:45:13,1604.03,,-0.06
15:44:58,1604.04,,-0.05
15:44:43,1604.08,,-0.05
15:44:28,1604.36,,-0.03
15:44:13,1604.10,,-0.05
15:43:58,1604.07,,-0.05
15:43:43,1603.69,,-0.08
15:43:28,1603.86,,-0.07
15:43:13,1603.97,,-0.06
15:42:58,1604.06,,-0.05
15:42:43,1604.08,,-0.05
15:42:28,1604.11,,-0.05
15:42:13,1603.83,,-0.07
15:41:58,1604.16,,-0.05
15:41:43,1604.08,,-0.05
15:41:28,1604.19,,-0.05
15:41:13,1604.19,,-0.05
15:40:58,1604.17,,-0.05
15:40:43,1604.22,,-0.04
15:40:28,1603.97,,-0.06
15:40:13,1604.09,,-0.05
15:39:58,1603.64,,-0.08
15:39:43,1603.82,,-0.07
15:39:28,1603.88,,-0.06
15:39:13,1603.88,,-0.06
15:38:58,1603.87,,-0.07
15:38:43,1603.87,,-0.07
15:38:28,1604.01,,-0.06
15:38:13,1604.02,,-0.06
15:37:58,1604.04,,-0.05
15:37:43,1603.99,,-0.06
15:37:28,1603.95,,-0.06
15:37:13,1603.94,,-0.06
15:36:58,1603.97,,-0.06
15:36:43,1603.90,,-0.06
15:36:28,1603.91,,-0.06
15:36:13,1603.96,,-0.06
15:35:58,1603.99,,-0.06
15:35:43,1604.05,,-0.05
15:35:28,1603.88,,-0.06
15:35:13,1603.89,,-0.06
15:34:58,1603.84,,-0.07
15:34:43,1603.91,,-0.06
15:34:28,1603.89,,-0.06
15:34:13,1603.99,,-0.06
15:33:58,1603.99,,-0.06
15:33:43,1603.95,,-0.06
15:33:28,1603.95,,-0.06
15:33:13,1603.36,,-0.10
15:32:58,1603.38,,-0.10
15:32:43,1603.38,,-0.10
15:32:28,1603.38,,-0.10
15:32:13,1603.41,,-0.09
15:31:58,1603.48,,-0.09
15:31:43,1603.34,,-0.10
15:31:28,1603.35,,-0.10
15:31:13,1603.33,,-0.10
15:30:58,1603.29,,-0.10
15:30:43,1603.27,,-0.10
15:30:28,1603.34,,-0.10
15:30:13,1603.47,,-0.09
15:29:58,1603.51,,-0.09
15:29:43,1603.53,,-0.09
15:29:28,1603.53,,-0.09
15:29:13,1603.46,,-0.09
15:28:58,1603.48,,-0.09
15:28:43,1603.58,,-0.08
15:28:28,1603.57,,-0.08
15:28:13,1603.60,,-0.08
15:27:58,1603.78,,-0.07
15:27:43,1603.87,,-0.07
15:27:28,1603.87,,-0.07
15:27:13,1603.96,,-0.06
15:26:58,1604.00,,-0.06
15:26:43,1603.99,,-0.06
15:26:28,1604.00,,-0.06
15:26:13,1604.15,,-0.05
15:25:58,1604.13,,-0.05
15:25:43,1604.16,,-0.05
15:25:28,1604.16,,-0.05
15:25:13,1604.00,,-0.06
15:24:58,1604.01,,-0.06
15:24:43,1603.98,,-0.06
15:24:28,1604.07,,-0.05
15:24:13,1604.07,,-0.05
15:23:58,1604.12,,-0.05
15:23:43,1604.12,,-0.05
15:23:28,1604.14,,-0.05
15:23:13,1604.14,,-0.05
15:22:58,1604.17,,-0.05
15:22:43,1604.23,,-0.04
15:22:28,1604.28,,-0.04
15:22:13,1604.18,,-0.05
15:21:58,1604.24,,-0.04
15:21:43,1604.24,,-0.04
15:21:28,1604.23,,-0.04
15:21:13,1604.12,,-0.05
15:20:58,1604.01,,-0.06
15:20:43,1604.12,,-0.05
15:20:28,1604.12,,-0.05
15:20:13,1603.95,,-0.06
15:19:58,1603.87,,-0.07
15:19:43,1603.97,,-0.06
15:19:28,1603.40,,-0.09
15:19:13,1603.53,,-0.09
15:18:58,1603.56,,-0.08
15:18:43,1603.56,,-0.08
15:18:28,1603.76,,-0.07
15:18:13,1603.84,,-0.07
15:17:58,1603.86,,-0.07
15:17:43,1603.79,,-0.07
15:17:28,1603.82,,-0.07
15:17:13,1603.81,,-0.07
15:16:58,1603.84,,-0.07
15:16:43,1603.84,,-0.07
